  19.50 -.9326     16.963   0.0158   0.051   0.316  0.85E-08  0.00E+00  0.00E+00   13.488 -0.92 0.521     0.6047E-01 0.8167     -.7044E-02 0.3197     0.3970    
  18.70 -.9310     16.967   0.0168   0.049   0.292  0.74E-08  0.00E+00  0.00E+00   13.491 -0.92 0.467     0.5981E-01  1.052     -.1454E-01 0.2675     0.3284    
  17.90 -.9294     16.972   0.0159   0.046   0.272  0.64E-08  0.00E+00  0.00E+00   13.496 -0.92 0.412     0.5974E-01  1.280     -.2799E-01 0.2078     0.2506    
  17.10 -.9277     16.979   0.0134   0.043   0.251  0.55E-08  0.00E+00  0.00E+00   13.501 -0.92 0.358     0.6020E-01  1.496     -.5272E-01 0.1486     0.1746    
  16.30 -.9256     16.990   0.0101   0.039   0.230  0.45E-08  0.00E+00  0.00E+00   13.510 -0.92 0.302     0.6098E-01  1.686     -.9935E-01 0.9787E-01 0.1111    
  15.50 -.9226     17.006   0.0066   0.034   0.205  0.35E-08  0.00E+00  0.00E+00   13.523 -0.93 0.245     0.6136E-01  1.790     -.1869     0.6044E-01 0.6602E-01
  14.70 -.9180     17.035   0.0038   0.026   0.174  0.25E-08  0.00E+00  0.00E+00   13.547 -0.93 0.184     0.5789E-01  1.509     -.2800     0.4323E-01 0.4612E-01
  13.90 -.9103     17.095   0.0016   0.015   0.132  0.14E-08  0.00E+00  0.00E+00   13.594 -0.93 0.121     0.4685E-01 0.7723     -.2800     0.4323E-01 0.4612E-01
  13.10 -.8947     17.256   0.0001  -0.007   0.064  0.24E-09  0.00E+00  0.00E+00   13.724 -0.94 0.222E-01 0.1780E-01 0.9230E-01 -.2603     0.4598E-01 0.4926E-01
  12.30 -.8846     17.941   0.0000  -0.028   0.005  0.00E+00  0.00E+00  0.00E+00   14.272 -0.98 0.275E-09 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
  11.50 -.9207     19.062   0.0000  -0.028   0.005  0.00E+00  0.00E+00  0.00E+00   15.168 -1.04 0.137E-11 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
  10.70 -.9810     20.738   0.0000  -0.028   0.005  0.00E+00  0.00E+00  0.00E+00   16.506 -1.13 0.390E-12 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   9.90 -1.050     22.627   0.0000  -0.028   0.005  0.00E+00  0.00E+00  0.00E+00   18.014 -1.24 0.111E-12 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   9.10 -1.120     24.563   0.0000  -0.028   0.005  0.00E+00  0.00E+00  0.00E+00   19.560 -1.34 0.314E-13 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   8.30 -1.189     26.453   0.0000  -0.028   0.005  0.00E+00  0.00E+00  0.00E+00   21.069 -1.45 0.890E-14 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   7.50 -1.250     28.133   0.0000  -0.028   0.005  0.00E+00  0.00E+00  0.00E+00   22.410 -1.54 0.253E-14 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   6.70 -1.287     29.262   0.0000  -0.028   0.005  0.00E+00  0.00E+00  0.00E+00   23.312 -1.61 0.717E-15 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   5.90 -1.298     29.765   0.0000  -0.028   0.005  0.00E+00  0.00E+00  0.00E+00   23.713 -1.64 0.209E-15 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   5.10 -1.297     29.984   0.0000  -0.028   0.005  0.00E+00  0.00E+00  0.00E+00   23.888 -1.65 0.449E-12 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   4.30 -1.293     30.113   0.0000  -0.028   0.005  0.00E+00  0.00E+00  0.00E+00   23.992 -1.66 0.673E-11 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   3.50 -1.289     30.214   0.0000  -0.028   0.005  0.00E+00  0.00E+00  0.00E+00   24.073 -1.66 0.102E-09 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   2.70 -1.285     30.300   0.0000  -0.028   0.005  0.00E+00  0.00E+00  0.00E+00   24.142 -1.67 0.350E-09 0.1001E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   1.90 -1.282     30.361   0.0000  -0.028   0.005  0.00E+00  0.00E+00  0.00E+00   24.191 -1.67 0.214E-09 0.1013E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   1.10 -1.280     30.388   0.0000  -0.028   0.005  0.00E+00  0.00E+00  0.00E+00   24.212 -1.68 0.126E-08 0.1101E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   0.30 -1.280     30.395   0.0000  -0.026   0.004  0.00E+00  0.46E-04  0.00E+00   24.294 -1.68 0.489E-03 0.3356E-02 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   0.10 -1.280     30.396   0.0000  -0.004   0.000  0.00E+00  0.58E-02  0.00E+00   33.725 -1.68 0.350E-02 0.4714E-02 0.1830E-01  0.000     0.4939     0.3933    
  21.90 -.9537     17.052   0.0016   0.150   0.761  0.32E-06  0.00E+00  0.00E+00   13.559 -0.92 0.685     0.6589E-01 0.6150E-01 -.2984E-04 0.3929     0.4934    
  21.10 -.9452     17.055   0.0078   0.146   0.589  0.23E-06  0.00E+00  0.00E+00   13.561 -0.92 0.631     0.6353E-01 0.3192     -.7027E-03 0.3844     0.4822    
  20.30 -.9427     17.058   0.0128   0.143   0.539  0.20E-06  0.00E+00  0.00E+00   13.564 -0.92 0.578     0.6167E-01 0.5740     -.2563E-02 0.3627     0.4536    
  19.50 -.9411     17.061   0.0162   0.140   0.508  0.18E-06  0.00E+00  0.00E+00   13.566 -0.93 0.525     0.6034E-01 0.8198     -.6196E-02 0.3270     0.4066    
  18.70 -.9399     17.065   0.0176   0.137   0.485  0.16E-06  0.00E+00  0.00E+00   13.569 -0.93 0.472     0.5958E-01  1.059     -.1269E-01 0.2786     0.3430    
  17.90 -.9388     17.069   0.0170   0.134   0.465  0.14E-06  0.00E+00  0.00E+00   13.573 -0.93 0.420     0.5941E-01  1.291     -.2416E-01 0.2217     0.2687    
  17.10 -.9377     17.075   0.0148   0.131   0.446  0.12E-06  0.00E+00  0.00E+00   13.578 -0.93 0.368     0.5981E-01  1.517     -.4482E-01 0.1633     0.1934    
  16.30 -.9364     17.083   0.0116   0.126   0.427  0.11E-06  0.00E+00  0.00E+00   13.584 -0.93 0.316     0.6071E-01  1.726     -.8299E-01 0.1110     0.1274    
  15.50 -.9350     17.096   0.0082   0.121   0.405  0.87E-07  0.00E+00  0.00E+00   13.595 -0.93 0.265     0.6176E-01  1.884     -.1542     0.7040E-01 0.7781E-01
  14.70 -.9331     17.118   0.0050   0.112   0.378  0.66E-07  0.00E+00  0.00E+00   13.612 -0.93 0.215     0.6151E-01  1.835     -.2721     0.4429E-01 0.4733E-01
  13.90 -.9304     17.158   0.0030   0.100   0.344  0.45E-07  0.00E+00  0.00E+00   13.644 -0.93 0.168     0.5587E-01  1.234     -.2800     0.4323E-01 0.4612E-01
  13.10 -.9265     17.242   0.0014   0.078   0.297  0.25E-07  0.00E+00  0.00E+00   13.711 -0.94 0.121     0.4735E-01 0.6866     -.2800     0.4323E-01 0.4612E-01
  12.30 -.9206     17.454   0.0004   0.038   0.226  0.84E-08  0.00E+00  0.00E+00   13.881 -0.95 0.674E-01 0.3530E-01 0.2858     -.2800     0.4323E-01 0.4612E-01
  11.50 -.9180     18.572   0.0000  -0.070   0.079  0.15E-09  0.00E+00  0.00E+00   14.776 -1.01 0.161E-02 0.4934E-02 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
  10.70 -.9811     20.739   0.0000  -0.104   0.036  0.00E+00  0.00E+00  0.00E+00   16.507 -1.13 0.266E-08 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   9.90 -1.050     22.628   0.0000  -0.104   0.036  0.00E+00  0.00E+00  0.00E+00   18.015 -1.24 0.123E-09 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   9.10 -1.120     24.563   0.0000  -0.104   0.036  0.00E+00  0.00E+00  0.00E+00   19.560 -1.34 0.320E-13 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   8.30 -1.189     26.451   0.0000  -0.104   0.036  0.00E+00  0.00E+00  0.00E+00   21.067 -1.45 0.907E-14 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   7.50 -1.250     28.126   0.0000  -0.104   0.036  0.00E+00  0.00E+00  0.00E+00   22.404 -1.54 0.257E-14 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   6.70 -1.287     29.255   0.0000  -0.104   0.036  0.00E+00  0.00E+00  0.00E+00   23.305 -1.61 0.731E-15 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   5.90 -1.298     29.762   0.0000  -0.104   0.036  0.00E+00  0.00E+00  0.00E+00   23.711 -1.64 0.987E-13 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   5.10 -1.297     29.983   0.0000  -0.104   0.036  0.00E+00  0.00E+00  0.00E+00   23.888 -1.65 0.553E-11 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   4.30 -1.293     30.113   0.0000  -0.104   0.036  0.00E+00  0.00E+00  0.00E+00   23.992 -1.66 0.882E-10 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   3.50 -1.289     30.214   0.0000  -0.104   0.036  0.00E+00  0.00E+00  0.00E+00   24.073 -1.66 0.403E-09 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   2.70 -1.285     30.300   0.0000  -0.104   0.036  0.00E+00  0.00E+00  0.00E+00   24.142 -1.67 0.490E-08 0.1002E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   1.90 -1.282     30.361   0.0000  -0.104   0.036  0.00E+00  0.00E+00  0.00E+00   24.191 -1.67 0.466E-09 0.1027E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   1.10 -1.281     30.387   0.0000  -0.104   0.036  0.00E+00  0.00E+00  0.00E+00   24.212 -1.68 0.990E-07 0.1308E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   0.30 -1.280     30.395   0.0000  -0.087   0.027  0.00E+00  0.84E-04  0.00E+00   24.355 -1.68 0.209E-02 0.3437E-02 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   0.10 -1.280     30.395   0.0001  -0.006   0.001  0.00E+00  0.89E-02  0.00E+00   38.680 -1.68 0.817E-02 0.7200E-02 0.1830E-01  0.000     0.4939     0.3933    
  21.90 -.9656     17.153   0.0016   0.258   0.902  0.26E-04  0.00E+00  0.00E+00   13.636 -0.93 0.685     0.6589E-01 0.6150E-01 -.4434E-04 0.3927     0.4932    
  21.10 -.9573     17.156   0.0078   0.253   0.729  0.19E-04  0.00E+00  0.00E+00   13.640 -0.93 0.631     0.6359E-01 0.3193     -.8579E-03 0.3825     0.4797    
  20.30 -.9550     17.159   0.0127   0.250   0.679  0.16E-04  0.00E+00  0.00E+00   13.643 -0.93 0.577     0.6187E-01 0.5746     -.3028E-02 0.3577     0.4470    
